"number","incident_state","active","reassignment_count","reopen_count","sys_mod_count","made_sla","caller_id","opened_by","opened_at","sys_created_by","sys_created_at","sys_updated_by","updated_at","contact_type","location","category","subcategory","u_symptom","cmdb_ci","impact","urgency","priority","assignment_group","assigned_to","knowledge","u_priority_confirmation","notify","problem_id","rfc","vendor","caused_by","closed_code","resolved_by","resolved_at","closed_at","duration","created_at_stc","updated_at_stc","opened_at_stc","resolved_at_stc","closed_at_stc","elapsed_stc","remaining_stc","sojourn_set_stc","sojourn_mset_stc","sojourn_seq_stc","seq_state_id","set_state_id","mset_state_id"
"INC0002081","New","True",0,0,0,"True","Caller 4963","Opener 148","2016-03-03 16:15:00","Creator 128","2016-03-03 16:21:00","Updater 611","2016-03-03 16:21:00","Phone","Location 102","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 25","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-03 17:17:00","2016-03-08 18:00:00",438300,1457032860,1457032860,1457032500,1457036220,1457470800,360,437940,0,0,0,0,0,0
"INC0002081","New","True",0,0,1,"True","Caller 4963","Opener 148","2016-03-03 16:15:00","Creator 128","2016-03-03 16:21:00","Updater 114","2016-03-03 17:17:00","Phone","Location 102","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 25","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-03 17:17:00","2016-03-08 18:00:00",438300,1457032860,1457036220,1457032500,1457036220,1457470800,3720,434580,0,0,0,0,0,0
"INC0002081","Resolved","True",0,0,2,"True","Caller 4963","Opener 148","2016-03-03 16:15:00","Creator 128","2016-03-03 16:21:00","Updater 114","2016-03-03 17:17:00","Phone","Location 102","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 25","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-03 17:17:00","2016-03-08 18:00:00",438300,1457032860,1457036220,1457032500,1457036220,1457470800,3720,434580,0,0,0,0,0,0
"INC0002081","Closed","False",0,0,3,"True","Caller 4963","Opener 148","2016-03-03 16:15:00","Creator 128","2016-03-03 16:21:00","Updater 770","2016-03-08 18:00:00","Phone","Location 102","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 25","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-03 17:17:00","2016-03-08 18:00:00",438300,1457032860,1457470800,1457032500,1457036220,1457470800,438300,0,0,0,0,0,0,0
"INC0002090","New","True",0,0,0,"True","Caller 3741","Opener 73","2016-03-03 16:27:00","Creator 65","2016-03-03 16:35:00","Updater 289","2016-03-03 16:35:00","Phone","Location 73","Notebook","Not apply","Access","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","True","False","Do Not Notify","","","","","Issue resolved itself","Resolver 57","2016-03-15 15:38:00","2016-03-24 18:59:00",1823520,1457033700,1457033700,1457033220,1458067080,1458856740,480,1823040,0,0,0,0,0,0
"INC0002090","Active","True",0,0,1,"True","Caller 3741","Opener 73","2016-03-03 16:27:00","Creator 65","2016-03-03 16:35:00","Updater 207","2016-03-04 10:22:00","Phone","Location 73","Notebook","Not apply","Access","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","True","False","Do Not Notify","","","","","Issue resolved itself","Resolver 57","2016-03-15 15:38:00","2016-03-24 18:59:00",1823520,1457033700,1457097720,1457033220,1458067080,1458856740,64500,1759020,0,0,0,0,0,0
"INC0002090","Awaiting User Info","True",0,0,4,"True","Caller 3741","Opener 73","2016-03-03 16:27:00","Creator 65","2016-03-03 16:35:00","Updater 207","2016-03-10 15:12:00","Phone","Location 73","Notebook","Not apply","Access","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","True","False","Do Not Notify","","","","","Issue resolved itself","Resolver 57","2016-03-15 15:38:00","2016-03-24 18:59:00",1823520,1457033700,1457633520,1457033220,1458067080,1458856740,600300,1223220,0,0,0,0,0,0
"INC0002090","Awaiting User Info","True",0,0,6,"True","Caller 3741","Opener 73","2016-03-03 16:27:00","Creator 65","2016-03-03 16:35:00","Updater 207","2016-03-15 12:17:00","Phone","Location 73","Notebook","Not apply","Access","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","True","False","Do Not Notify","","","","","Issue resolved itself","Resolver 57","2016-03-15 15:38:00","2016-03-24 18:59:00",1823520,1457033700,1458055020,1457033220,1458067080,1458856740,1021800,801720,0,0,0,0,0,0
"INC0002090","Awaiting User Info","True",0,0,7,"True","Caller 3741","Opener 73","2016-03-03 16:27:00","Creator 65","2016-03-03 16:35:00","Updater 207","2016-03-15 15:37:00","Phone","Location 73","Notebook","Not apply","Access","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","True","False","Do Not Notify","","","","","Issue resolved itself","Resolver 57","2016-03-15 15:38:00","2016-03-24 18:59:00",1823520,1457033700,1458067020,1457033220,1458067080,1458856740,1033800,789720,0,0,0,0,0,0
"INC0002090","Resolved","True",0,0,8,"True","Caller 3741","Opener 73","2016-03-03 16:27:00","Creator 65","2016-03-03 16:35:00","Updater 207","2016-03-15 15:38:00","Phone","Location 73","Notebook","Not apply","Access","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","True","False","Do Not Notify","","","","","Issue resolved itself","Resolver 57","2016-03-15 15:38:00","2016-03-24 18:59:00",1823520,1457033700,1458067080,1457033220,1458067080,1458856740,1033860,789660,0,0,0,0,0,0
"INC0002090","Closed","False",0,0,9,"False","Caller 3741","Opener 73","2016-03-03 16:27:00","Creator 65","2016-03-03 16:35:00","Updater 770","2016-03-24 18:59:00","Phone","Location 73","Notebook","Not apply","Access","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","True","False","Do Not Notify","","","","","Issue resolved itself","Resolver 57","2016-03-15 15:38:00","2016-03-24 18:59:00",1823520,1457033700,1458856740,1457033220,1458067080,1458856740,1823520,0,0,0,0,0,0,0
"INC0002113","New","True",0,0,0,"True","Caller 5106","Opener 24","2016-03-03 16:48:00","",NA,"Updater 770","2016-03-03 16:48:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 97","2016-03-04 10:22:00","2016-03-09 11:00:00",497520,NA,1457034480,1457034480,1457097720,1457532000,0,497520,0,0,0,0,0,0
"INC0002113","New","True",0,0,1,"True","Caller 5106","Opener 24","2016-03-03 16:48:00","",NA,"Updater 725","2016-03-04 10:12:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 97","2016-03-04 10:22:00","2016-03-09 11:00:00",497520,NA,1457097120,1457034480,1457097720,1457532000,62640,434880,0,0,0,0,0,0
"INC0002113","New","True",1,0,2,"True","Caller 5106","Opener 24","2016-03-03 16:48:00","",NA,"Updater 725","2016-03-04 10:12:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 66","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 97","2016-03-04 10:22:00","2016-03-09 11:00:00",497520,NA,1457097120,1457034480,1457097720,1457532000,62640,434880,0,0,0,0,0,0
"INC0002113","New","True",1,0,3,"True","Caller 5106","Opener 24","2016-03-03 16:48:00","",NA,"Updater 390","2016-03-04 10:21:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 66","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 97","2016-03-04 10:22:00","2016-03-09 11:00:00",497520,NA,1457097660,1457034480,1457097720,1457532000,63180,434340,0,0,0,0,0,0
"INC0002113","Resolved","True",1,0,4,"True","Caller 5106","Opener 24","2016-03-03 16:48:00","",NA,"Updater 390","2016-03-04 10:22:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 66","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 97","2016-03-04 10:22:00","2016-03-09 11:00:00",497520,NA,1457097720,1457034480,1457097720,1457532000,63240,434280,0,0,0,0,0,0
"INC0002113","Closed","False",1,0,5,"True","Caller 5106","Opener 24","2016-03-03 16:48:00","",NA,"Updater 770","2016-03-09 11:00:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 66","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 97","2016-03-04 10:22:00","2016-03-09 11:00:00",497520,NA,1457532000,1457034480,1457097720,1457532000,497520,0,0,0,0,0,0,0
"INC0002161","New","True",0,0,0,"True","Caller 1497","Opener 153","2016-03-03 18:05:00","Creator 133","2016-03-03 18:13:00","Updater 633","2016-03-03 18:13:00","Phone","Location 67","Notebook","Not apply","With failure","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-22 14:49:00","2016-03-27 14:59:00",2062440,1457039580,1457039580,1457039100,1458668940,1459101540,480,2061960,0,0,0,0,0,0
"INC0002161","New","True",0,0,2,"True","Caller 1497","Opener 153","2016-03-03 18:05:00","Creator 133","2016-03-03 18:13:00","Updater 114","2016-03-08 10:10:00","Phone","Location 67","Notebook","Not apply","With failure","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-22 14:49:00","2016-03-27 14:59:00",2062440,1457039580,1457442600,1457039100,1458668940,1459101540,403500,1658940,0,0,0,0,0,0
"INC0002161","Awaiting User Info","True",0,0,3,"True","Caller 1497","Opener 153","2016-03-03 18:05:00","Creator 133","2016-03-03 18:13:00","Updater 114","2016-03-08 10:10:00","Phone","Location 67","Notebook","Not apply","With failure","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-22 14:49:00","2016-03-27 14:59:00",2062440,1457039580,1457442600,1457039100,1458668940,1459101540,403500,1658940,0,0,0,0,0,0
"INC0002161","Awaiting User Info","True",0,0,6,"True","Caller 1497","Opener 153","2016-03-03 18:05:00","Creator 133","2016-03-03 18:13:00","Updater 114","2016-03-16 09:24:00","Phone","Location 67","Notebook","Not apply","With failure","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-22 14:49:00","2016-03-27 14:59:00",2062440,1457039580,1458131040,1457039100,1458668940,1459101540,1091940,970500,0,0,0,0,0,0
"INC0002161","Resolved","True",0,0,9,"True","Caller 1497","Opener 153","2016-03-03 18:05:00","Creator 133","2016-03-03 18:13:00","Updater 114","2016-03-22 14:49:00","Phone","Location 67","Notebook","Not apply","With failure","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","True","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-22 14:49:00","2016-03-27 14:59:00",2062440,1457039580,1458668940,1457039100,1458668940,1459101540,1629840,432600,0,0,0,0,0,0
"INC0002161","Closed","False",0,0,10,"False","Caller 1497","Opener 153","2016-03-03 18:05:00","Creator 133","2016-03-03 18:13:00","Updater 770","2016-03-27 14:59:00","Phone","Location 67","Notebook","Not apply","With failure","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","True","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 26","2016-03-22 14:49:00","2016-03-27 14:59:00",2062440,1457039580,1459101540,1457039100,1458668940,1459101540,2062440,0,0,0,0,0,0,0
"INC0002254","New","True",0,0,0,"True","Caller 276","Opener 18","2016-03-04 08:08:00","Creator 16","2016-03-04 08:15:00","Updater 79","2016-03-04 08:15:00","Phone","Location 160","Notebook","Screen","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-11 11:43:00","2016-03-24 18:50:00",1766520,1457090100,1457090100,1457089680,1457707380,1458856200,420,1766100,0,0,0,0,0,0
"INC0002254","Active","True",0,0,2,"True","Caller 276","Opener 18","2016-03-04 08:08:00","Creator 16","2016-03-04 08:15:00","Updater 398","2016-03-08 15:02:00","Phone","Location 160","Notebook","Screen","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-11 11:43:00","2016-03-24 18:50:00",1766520,1457090100,1457460120,1457089680,1457707380,1458856200,370440,1396080,0,0,0,0,0,0
"INC0002254","Active","True",0,0,3,"True","Caller 276","Opener 18","2016-03-04 08:08:00","Creator 16","2016-03-04 08:15:00","Updater 183","2016-03-11 11:43:00","Phone","Location 160","Notebook","Screen","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-11 11:43:00","2016-03-24 18:50:00",1766520,1457090100,1457707380,1457089680,1457707380,1458856200,617700,1148820,0,0,0,0,0,0
"INC0002254","Resolved","True",0,0,4,"True","Caller 276","Opener 18","2016-03-04 08:08:00","Creator 16","2016-03-04 08:15:00","Updater 183","2016-03-11 11:43:00","Phone","Location 160","Notebook","Screen","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-11 11:43:00","2016-03-24 18:50:00",1766520,1457090100,1457707380,1457089680,1457707380,1458856200,617700,1148820,0,0,0,0,0,0
"INC0002254","Closed","False",0,0,5,"False","Caller 276","Opener 18","2016-03-04 08:08:00","Creator 16","2016-03-04 08:15:00","Updater 770","2016-03-24 18:50:00","Phone","Location 160","Notebook","Screen","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-11 11:43:00","2016-03-24 18:50:00",1766520,1457090100,1458856200,1457089680,1457707380,1458856200,1766520,0,0,0,0,0,0,0
"INC0002335","New","True",0,0,0,"True","Caller 1821","Opener 74","2016-03-04 09:55:00","Creator 66","2016-03-04 09:58:00","Updater 291","2016-03-04 09:58:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 112","True","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-03-07 12:45:00","2016-03-24 18:40:00",1759500,1457096280,1457096280,1457096100,1457365500,1458855600,180,1759320,0,0,0,0,0,0
"INC0002335","New","True",0,0,1,"True","Caller 1821","Opener 74","2016-03-04 09:55:00","Creator 66","2016-03-04 09:58:00","Updater 291","2016-03-04 09:59:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 112","True","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-03-07 12:45:00","2016-03-24 18:40:00",1759500,1457096280,1457096340,1457096100,1457365500,1458855600,240,1759260,0,0,0,0,0,0
"INC0002335","New","True",0,0,2,"True","Caller 1821","Opener 74","2016-03-04 09:55:00","Creator 66","2016-03-04 09:58:00","Updater 725","2016-03-04 10:27:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 112","True","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-03-07 12:45:00","2016-03-24 18:40:00",1759500,1457096280,1457098020,1457096100,1457365500,1458855600,1920,1757580,0,0,0,0,0,0
"INC0002335","Active","True",1,0,3,"True","Caller 1821","Opener 74","2016-03-04 09:55:00","Creator 66","2016-03-04 09:58:00","Updater 725","2016-03-04 10:27:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","True","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-03-07 12:45:00","2016-03-24 18:40:00",1759500,1457096280,1457098020,1457096100,1457365500,1458855600,1920,1757580,0,0,0,0,0,0
"INC0002335","Resolved","True",1,0,5,"True","Caller 1821","Opener 74","2016-03-04 09:55:00","Creator 66","2016-03-04 09:58:00","Updater 398","2016-03-07 12:45:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","True","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-03-07 12:45:00","2016-03-24 18:40:00",1759500,1457096280,1457365500,1457096100,1457365500,1458855600,269400,1490100,0,0,0,0,0,0
"INC0002335","Closed","False",1,0,6,"False","Caller 1821","Opener 74","2016-03-04 09:55:00","Creator 66","2016-03-04 09:58:00","Updater 770","2016-03-24 18:40:00","Phone","Location 160","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","True","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-03-07 12:45:00","2016-03-24 18:40:00",1759500,1457096280,1458855600,1457096100,1457365500,1458855600,1759500,0,0,0,0,0,0,0
"INC0002339","New","True",0,0,0,"True","Caller 3370","Opener 122","2016-03-04 10:00:00","Creator 98","2016-03-04 10:03:00","Updater 472","2016-03-04 10:03:00","Phone","Location 111","Notebook","Not apply","Installation","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 204","True","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 188","2016-03-21 15:51:00","2016-03-26 15:59:00",1922340,1457096580,1457096580,1457096400,1458586260,1459018740,180,1922160,0,0,0,0,0,0
"INC0002339","Active","True",0,0,1,"True","Caller 3370","Opener 122","2016-03-04 10:00:00","Creator 98","2016-03-04 10:03:00","Updater 788","2016-03-07 08:21:00","Phone","Location 111","Notebook","Not apply","Installation","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","True","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 188","2016-03-21 15:51:00","2016-03-26 15:59:00",1922340,1457096580,1457349660,1457096400,1458586260,1459018740,253260,1669080,0,0,0,0,0,0
